query_id,precision,recall,f1,ap,ndcg,hit,rr,relevant_count,retrieved_count,hit_count,has_relevance
1,0.28,0.25,0.2641509433962264,0.15910267510267506,0.29878561527716757,1.0,0.5,28.0,25.0,7.0,1.0
2,0.16,0.16666666666666666,0.16326530612244897,0.0982142857142857,0.44491531702593695,1.0,1.0,24.0,25.0,4.0,1.0
3,0.32,1.0,0.48484848484848486,0.7602678571428572,0.8201741356762526,1.0,0.5,8.0,25.0,8.0,1.0
4,0.08,1.0,0.14814814814814814,1.0,1.0,1.0,1.0,2.0,25.0,2.0,1.0
5,0.12,0.75,0.20689655172413793,0.181547619047619,0.4577340272290852,1.0,0.25,4.0,25.0,3.0,1.0
6,0.12,0.75,0.20689655172413793,0.1680194805194805,0.2529113954652172,1.0,0.25,4.0,25.0,3.0,1.0
7,0.12,0.6,0.19999999999999998,0.07075324675324675,0.1858020264258696,1.0,0.09090909090909091,5.0,25.0,3.0,1.0
8,0.2,0.45454545454545453,0.2777777777777778,0.14811213741695026,0.4538364791695386,1.0,0.5,11.0,25.0,5.0,1.0
9,0.12,1.0,0.21428571428571425,1.0,1.0,1.0,1.0,3.0,25.0,3.0,1.0
10,0.24,0.75,0.36363636363636365,0.37777777777777777,0.6125175034897369,1.0,1.0,8.0,25.0,6.0,1.0
11,0.2,0.7142857142857143,0.3125,0.153416149068323,0.33562480401398287,1.0,0.3333333333333333,7.0,25.0,5.0,1.0
12,0.16,0.8,0.26666666666666666,0.3412698412698413,0.5029593833217761,1.0,0.5,5.0,25.0,4.0,1.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,1.0
14,0.08,1.0,0.14814814814814814,0.625,0.9798179070753197,1.0,1.0,2.0,25.0,2.0,1.0
15,0.08,1.0,0.14814814814814814,0.26785714285714285,0.44161732298703976,1.0,0.25,2.0,25.0,2.0,1.0
16,0.08,0.6666666666666666,0.14285714285714285,0.19999999999999998,0.33547115352105117,1.0,0.5,3.0,25.0,2.0,1.0
17,0.04,0.5,0.07407407407407407,0.1,0.30451296789464855,1.0,0.2,2.0,25.0,1.0,1.0
18,0.08,0.6666666666666666,0.14285714285714285,0.12037037037037036,0.31257974145964507,1.0,0.25,3.0,25.0,2.0,1.0
19,0.04,0.1111111111111111,0.058823529411764705,0.013888888888888888,0.11011422682134941,1.0,0.125,9.0,25.0,1.0,1.0
20,0.36,1.0,0.5294117647058824,0.6976190476190476,0.806916657419741,1.0,0.5,9.0,25.0,9.0,1.0
21,0.12,0.75,0.20689655172413793,0.1994047619047619,0.44386426297469994,1.0,0.25,4.0,25.0,3.0,1.0
